0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label
0.68725,0.68256,0.68481,0.68451,0.69301,0.68979,0.69067,0.68950,0.69096,0.68989,0.68969,0.69047,0.69194,0.68920,0.68969,0.68813,0.68940,0.68979,0.68930,0.69126,0.68842,0.69047,0.68950,0.69135,0.69047,0.69223,0.69086,0.68969,0.69135,0.68940,0.69047,0.69057,0.69086,0.69047,0.69194,0.69106,0.69253,0.69145,0.69184,0.69057,0.69321,0.69155,0.69116,0.69028,0.69057,0.69106,0.69018,0.69204,0.69350,0.68666,0.68266,0.68940,0.75398,0.71168,0.99795,0.99384,0.99707,0.99697,0.99863,0.99805,0.99805,0.99844,0.99893,0.99853,0.99658,0.99805,0.99746,0.99502,0.99658,0.91764,0.90376,0.88188,0.87767,0.86859,0.79795,0.62931,0.65227,0.41729,0.31822,0.33112,0.26214,0.29976,0.22022,0.23683,0.27377,0.26536,0.23683,0.23908,0.24250,0.22951,0.23635,0.23459,0.24074,0.23439,0.26224,0.26067,0.26234,0.26585,0.26556,0.26234,1
0.26976,0.26937,0.26898,0.26800,0.26702,0.26888,0.26888,0.26917,0.27201,0.26947,0.26937,0.27181,0.26878,0.26917,0.27298,0.26976,0.27064,0.27005,0.27181,0.27025,0.27259,0.27123,0.27035,0.27044,0.26908,0.27230,0.27162,0.27025,0.26966,0.26957,0.26781,0.26947,0.26996,0.26878,0.27162,0.27044,0.26712,0.22863,0.22462,0.31236,0.37323,0.74265,0.76786,0.99580,0.99726,0.99814,0.99658,0.99463,0.94577,0.92623,0.93229,0.92330,0.88832,0.90425,0.89399,0.90366,0.93024,0.91373,0.91148,0.90835,0.89897,0.87973,0.86683,0.80303,0.81192,0.52428,0.58466,0.38349,0.28969,0.23957,0.22452,0.24768,0.26048,0.25804,0.25403,0.19717,0.22325,0.23351,0.25139,0.25979,0.25393,0.26155,0.26204,0.26087,0.25784,0.26136,0.26312,0.26331,0.26214,0.26185,0.26146,0.25999,0.26038,0.26253,0.26263,0.26204,0.26497,0.26312,0.26390,0.26175,1
0.27084,0.27123,0.27230,0.27611,0.27631,0.27220,0.27328,0.27308,0.27455,0.27269,0.27181,0.27386,0.27396,0.27328,0.27191,0.27132,0.27386,0.27074,0.27318,0.27025,0.27386,0.27074,0.27084,0.26947,0.27093,0.27093,0.27250,0.27044,0.27250,0.27250,0.27113,0.27054,0.26839,0.27171,0.27113,0.27338,0.27367,0.26966,0.27084,0.26908,0.26878,0.27025,0.26917,0.27132,0.26917,0.26878,0.26869,0.26810,0.26888,0.26810,0.27054,0.26976,0.27250,0.26732,0.26683,0.27025,0.26742,0.26996,0.26771,0.26683,0.26800,0.27123,0.26790,0.26751,0.26742,0.26790,0.26722,0.26947,0.26986,0.26820,0.26273,0.29419,0.28002,0.44787,0.55994,0.99414,0.99824,0.99736,0.99511,0.99658,0.99707,0.99580,0.99619,0.99638,0.99541,0.99687,0.99404,0.99697,0.99463,0.99678,0.99795,0.99795,0.99619,0.99746,0.99609,0.99805,0.99658,0.99511,0.99707,0.99746,1
0.26224,0.26165,0.26067,0.26380,0.26243,0.26566,0.26106,0.26507,0.26751,0.26429,0.26478,0.26663,0.26527,0.26566,0.26839,0.26527,0.26644,0.26605,0.26419,0.26497,0.26448,0.26380,0.26419,0.26800,0.26507,0.26351,0.26566,0.26595,0.26869,0.26566,0.26790,0.26644,0.26732,0.26575,0.26771,0.26624,0.26888,0.26654,0.26663,0.26585,0.26605,0.26781,0.26683,0.26751,0.26683,0.26751,0.26673,0.26839,0.26878,0.26839,0.26781,0.26976,0.27103,0.26966,0.27250,0.26898,0.26751,0.27191,0.26996,0.26712,0.26683,0.26673,0.26898,0.26663,0.27191,0.26712,0.27054,0.27044,0.27113,0.27103,0.27113,0.27181,0.27015,0.27367,0.27084,0.27347,0.27084,0.27103,0.27084,0.27328,0.27543,0.27259,0.27406,0.27211,0.26947,0.27074,0.26732,0.26917,0.26781,0.26859,0.26957,0.27123,0.27230,0.27259,0.27211,0.27142,0.27308,0.27347,0.27259,0.27523,0
0.27504,0.27504,0.27631,0.27455,0.27631,0.27426,0.27621,0.27386,0.27592,0.27709,0.27670,0.27553,0.27611,0.27465,0.27347,0.27484,0.27465,0.27650,0.27494,0.27445,0.27308,0.27445,0.27240,0.27347,0.27719,0.27259,0.27220,0.27670,0.27465,0.27426,0.27445,0.27445,0.27504,0.27338,0.27455,0.27416,0.27396,0.27386,0.27298,0.27308,0.27347,0.27582,0.27347,0.27504,0.27553,0.27504,0.27406,0.27357,0.27582,0.27631,0.27474,0.27465,0.27347,0.27357,0.27465,0.27259,0.27308,0.27621,0.27621,0.27259,0.27269,0.27230,0.27357,0.27426,0.27367,0.27298,0.27298,0.27220,0.27357,0.27445,0.27553,0.27474,0.27416,0.27494,0.27445,0.27621,0.27259,0.27308,0.27171,0.27445,0.27093,0.27445,0.27553,0.27494,0.27357,0.27230,0.27533,0.27347,0.27435,0.27347,0.27494,0.27426,0.27650,0.27562,0.27426,0.27406,0.27621,0.27680,0.27553,0.27543,0
0.21280,0.23840,0.24064,0.22970,0.28598,0.21739,0.29829,0.33034,0.32066,0.26136,0.25794,0.29595,0.32399,0.40205,0.41641,0.44934,0.42628,0.45520,0.43908,0.41221,0.45706,0.44924,0.41182,0.39511,0.39365,0.36619,0.37733,0.35730,0.39072,0.43381,0.41182,0.45227,0.48363,0.76678,0.69438,0.85725,0.96336,0.98339,0.99668,0.99599,0.99218,0.99560,0.99785,0.99805,0.99726,0.99707,0.99560,0.99736,0.99824,0.99678,0.99844,0.99746,0.99814,0.99726,0.99424,0.99619,0.99619,0.99805,0.99766,0.99805,0.99687,0.99814,0.99453,0.99736,0.99463,0.99609,0.99756,0.99658,0.99687,0.99756,0.99658,0.99209,0.99316,0.99404,0.99257,0.99482,0.99599,0.99189,0.99863,0.65315,0.57225,0.62394,0.40576,0.34245,0.38476,0.34421,0.37186,0.37069,0.37313,0.39404,0.39218,0.37782,0.38359,0.35515,0.33014,0.36014,0.41124,0.39775,0.35936,0.38974,2
0.40899,0.40967,0.40791,0.40782,0.40879,0.40684,0.40498,0.40899,0.40752,0.40733,0.40616,0.40489,0.40479,0.40586,0.40489,0.40459,0.40244,0.40225,0.40449,0.40313,0.40528,0.40303,0.40029,0.40039,0.40244,0.40342,0.39629,0.34568,0.30747,0.36434,0.36434,0.36317,0.35955,0.36834,0.37509,0.37733,0.34577,0.37987,0.32995,0.35730,0.37684,0.37167,0.39101,0.33552,0.38056,0.38398,0.38642,0.38671,0.37167,0.36238,0.34548,0.34910,0.37010,0.46966,0.37391,0.40889,0.37684,0.43449,0.58163,0.72887,0.76610,0.80987,0.80244,0.75095,0.62091,0.69770,0.77049,0.79404,0.84231,0.81944,0.80899,0.81827,0.81974,0.82501,0.82687,0.84006,0.99844,0.99638,0.99795,0.99629,0.99668,0.99736,0.99775,0.99736,0.99883,0.99795,0.99766,0.99590,0.99687,0.99785,0.99697,0.99736,0.99814,0.99648,0.99619,0.99824,0.99599,0.99775,0.99687,0.99726,2
0.98837,0.98808,0.99062,0.99179,0.98984,0.98886,0.99101,0.98749,0.98837,0.98994,0.98544,0.99091,0.99013,0.98759,0.98525,0.94646,0.93659,0.95506,0.94431,0.95291,0.96053,0.96043,0.96356,0.96375,0.95799,0.95476,0.95603,0.95623,0.95222,0.93649,0.94548,0.94802,0.95095,0.93864,0.95056,0.94665,0.93327,0.91920,0.90445,0.98740,0.98544,0.98779,0.98554,0.98486,0.98222,0.98310,0.98505,0.98534,0.97919,0.97792,0.97831,0.95965,0.95359,0.95369,0.94910,0.98984,0.98964,0.99082,0.99150,0.99150,0.98994,0.98740,0.98476,0.97919,0.68490,0.55349,0.57675,0.76825,0.76160,0.82042,0.99863,0.83713,0.85843,0.94831,0.99404,0.99736,0.84993,0.74187,0.73591,0.70376,0.73444,0.74773,0.82472,0.78388,0.77313,0.77137,0.86116,0.84817,0.87338,0.88940,0.89106,0.89575,0.89272,0.88608,0.89057,0.89917,0.88950,0.88823,0.83527,0.77000,2
0.98769,0.99003,0.99170,0.99082,0.99052,0.99023,0.98837,0.98828,0.98964,0.99101,0.98867,0.99257,0.98818,0.98808,0.98798,0.99072,0.98632,0.98495,0.98652,0.98554,0.98867,0.98720,0.98779,0.98915,0.98749,0.98476,0.98652,0.98622,0.98847,0.98593,0.98613,0.98788,0.98798,0.98730,0.98593,0.98466,0.98867,0.98691,0.98466,0.98788,0.98945,0.98769,0.98613,0.98749,0.98984,0.98906,0.99140,0.98671,0.98818,0.98349,0.98779,0.98661,0.98935,0.98749,0.98593,0.21026,0.22736,0.35056,0.37548,0.41153,0.44309,0.48119,0.56971,0.54343,0.66761,0.81251,0.87308,0.89682,0.97958,0.87142,0.90171,0.89692,0.93503,0.96502,0.94646,0.96160,0.94245,0.82257,0.92203,0.83635,0.82697,0.84260,0.56942,0.79570,0.82042,0.86966,0.86263,0.86194,0.89819,0.89126,0.93278,0.88999,0.90865,0.91314,0.90874,0.89907,0.92135,0.93053,0.93659,0.93610,2
0.29946,0.36893,0.37479,0.37880,0.38114,0.38222,0.38300,0.37890,0.37860,0.38183,0.38163,0.37802,0.37665,0.37938,0.37851,0.37899,0.37733,0.37919,0.37753,0.37704,0.37636,0.37557,0.37665,0.37723,0.36414,0.35320,0.30366,0.28305,0.21778,0.23244,0.18837,0.13962,0.10151,0.21026,0.21104,0.24709,0.34773,0.18994,0.14519,0.46976,0.67582,0.65413,0.72135,0.74988,0.68295,0.81524,0.99814,0.99687,0.99521,0.99472,0.99570,0.70718,0.83810,0.85716,0.84006,0.77088,0.80791,0.79502,0.64993,0.61895,0.77460,0.62697,0.68842,0.79091,0.74704,0.73024,0.79257,0.80518,0.81837,0.87084,0.90357,0.88530,0.89272,0.90005,0.89702,0.90034,0.90230,0.90386,0.90630,0.90112,0.90122,0.89438,0.88774,0.87631,0.82667,0.74460,0.60762,0.39766,0.45520,0.95574,0.43381,0.39277,0.58378,0.32936,0.42345,0.10425,0.10357,0.09722,0.17938,0.16981,2
0.22540,0.22296,0.22325,0.22521,0.22394,0.22404,0.22550,0.22218,0.22325,0.22462,0.22579,0.22159,0.21983,0.21983,0.22032,0.22355,0.22306,0.22560,0.22267,0.22189,0.22120,0.21915,0.21944,0.22404,0.22267,0.22325,0.22130,0.21964,0.21944,0.21983,0.22003,0.22335,0.21788,0.21788,0.22120,0.21993,0.21935,0.22296,0.22189,0.22286,0.21876,0.21749,0.22110,0.22306,0.22208,0.22228,0.21280,0.21163,0.21309,0.21426,0.21925,0.22228,0.21153,0.21544,0.21299,0.21729,0.21436,0.21387,0.21641,0.22159,0.22140,0.21935,0.21778,0.21925,0.22149,0.21739,0.21808,0.21915,0.21964,0.21895,0.21739,0.21710,0.21974,0.22316,0.21817,0.21944,0.21905,0.21827,0.20997,0.21895,0.21944,0.21114,0.21622,0.21290,0.21358,0.21788,0.21094,0.21583,0.21075,0.21055,0.22052,0.22443,0.22140,0.22042,0.21798,0.21573,0.21661,0.22013,0.21739,0.22013,0
0.22267,0.22550,0.22355,0.22452,0.22716,0.22521,0.22677,0.22765,0.22970,0.22785,0.22570,0.22423,0.22394,0.22628,0.22589,0.22618,0.22638,0.22482,0.22609,0.22306,0.22472,0.22521,0.22609,0.22491,0.22736,0.22423,0.22570,0.22501,0.22374,0.22384,0.22208,0.22228,0.22462,0.22394,0.22325,0.22413,0.22550,0.22345,0.22267,0.22609,0.22491,0.22433,0.22589,0.22394,0.22296,0.22296,0.22374,0.22814,0.22413,0.22794,0.22433,0.22081,0.22101,0.22355,0.22120,0.22042,0.22599,0.22706,0.22638,0.22374,0.22462,0.22277,0.22267,0.22560,0.22091,0.21993,0.22501,0.22257,0.22335,0.22482,0.22482,0.22335,0.22306,0.22452,0.22237,0.22452,0.22237,0.22237,0.22433,0.22531,0.22364,0.22404,0.22491,0.22423,0.22472,0.22491,0.22658,0.22716,0.22697,0.22579,0.22951,0.22609,0.22531,0.22550,0.22745,0.22521,0.22433,0.22716,0.22394,0.22570,0
0.23312,0.22970,0.22980,0.23078,0.22912,0.23087,0.22941,0.23087,0.23097,0.22902,0.22745,0.22706,0.22618,0.22863,0.22765,0.22423,0.22579,0.22570,0.22570,0.22648,0.22912,0.22863,0.23146,0.22872,0.22550,0.22726,0.22824,0.22853,0.23117,0.23000,0.22531,0.22745,0.22472,0.22736,0.22775,0.22560,0.22433,0.22687,0.22540,0.22452,0.22560,0.22716,0.22404,0.22609,0.22745,0.22511,0.22589,0.22814,0.23058,0.22443,0.22433,0.22482,0.22589,0.22521,0.22570,0.22599,0.22697,0.22794,0.22755,0.22843,0.22706,0.22638,0.22687,0.22579,0.22824,0.22814,0.22716,0.22560,0.22628,0.22618,0.22794,0.22726,0.22804,0.22716,0.22824,0.22745,0.23058,0.23224,0.22697,0.22824,0.22902,0.22863,0.22980,0.22872,0.22912,0.22667,0.22960,0.22872,0.22872,0.22833,0.22912,0.22931,0.22833,0.22872,0.22814,0.22726,0.22970,0.22755,0.22775,0.22921,0
0.50337,0.50552,0.50532,0.50230,0.50513,0.50191,0.50200,0.50513,0.50523,0.50230,0.50581,0.50200,0.50210,0.46370,0.44465,0.43566,0.45296,0.46009,0.48481,0.40430,0.37255,0.33073,0.31226,0.37782,0.53473,0.53249,0.53620,0.51031,0.59082,0.60567,0.48041,0.49165,0.52604,0.52545,0.55711,0.48090,0.48012,0.73512,0.58974,0.64875,0.73288,0.76473,0.81290,0.86253,0.92574,0.93053,0.90611,0.98974,0.99287,0.98935,0.99394,0.98085,0.93757,0.99414,0.99629,0.99668,0.95916,0.92320,0.93718,0.93923,0.94089,0.93317,0.96688,0.99746,0.99746,0.99541,0.99629,0.99795,0.99629,0.99687,0.99785,0.99844,0.99824,0.99834,0.99648,0.99736,0.99766,0.99726,0.74861,0.79433,0.36492,0.86927,0.77479,0.65110,0.64700,0.66302,0.55789,0.51197,0.23429,0.08578,0.09692,0.08530,0.08745,0.09233,0.09145,0.09751,0.09428,0.09331,0.08657,0.09155,2
0.24436,0.24240,0.24621,0.23820,0.20313,0.19922,0.17733,0.26654,0.34480,0.34333,0.34695,0.36688,0.35984,0.35457,0.36434,0.35115,0.35603,0.24885,0.25178,0.20332,0.21739,0.12662,0.21329,0.17938,0.17792,0.23713,0.29936,0.37245,0.43996,0.50679,0.52281,0.46302,0.62540,0.55349,0.48403,0.61964,0.73434,0.68715,0.73034,0.76737,0.82814,0.85217,0.80664,0.82071,0.82697,0.86106,0.87035,0.85882,0.87181,0.87230,0.85403,0.83977,0.81837,0.81778,0.82091,0.83224,0.83000,0.81935,0.81671,0.81466,0.80997,0.82091,0.82618,0.83341,0.83478,0.83957,0.82990,0.82804,0.81729,0.82374,0.80645,0.80850,0.81241,0.80879,0.79482,0.79140,0.79160,0.66585,0.77391,0.46869,0.18828,0.22062,0.14968,0.20049,0.13317,0.15896,0.14099,0.18417,0.16258,0.13229,0.19082,0.16717,0.17821,0.16805,0.20303,0.23127,0.21534,0.17909,0.20430,0.16649,2
0.56424,0.46048,0.50220,0.48735,0.38065,0.41720,0.50269,0.51558,0.78495,0.80137,0.72360,0.81534,0.76649,0.77782,0.80234,0.79795,0.78349,0.79189,0.80635,0.85403,0.82638,0.84905,0.84025,0.84172,0.83693,0.82286,0.84446,0.84338,0.84504,0.84905,0.83732,0.84358,0.84426,0.84231,0.84504,0.84309,0.84123,0.81798,0.80234,0.77714,0.70093,0.63566,0.79551,0.87152,0.99726,0.99687,0.38134,0.22501,0.23039,0.20811,0.17919,0.17157,0.14968,0.17176,0.17880,0.23136,0.21954,0.21348,0.26839,0.29780,0.25628,0.26312,0.27416,0.27298,0.27738,0.26673,0.23273,0.24270,0.27054,0.26419,0.29751,0.29243,0.28627,0.34206,0.34636,0.29428,0.29565,0.27377,0.27836,0.26761,0.28666,0.26683,0.26380,0.28139,0.25979,0.28774,0.30513,0.32135,0.30024,0.30620,0.29624,0.30073,0.30572,0.29233,0.30337,0.29868,0.30347,0.33806,0.31373,0.29116,2
0.35623,0.37919,0.44670,0.41817,0.38720,0.43791,0.44758,0.44123,0.48950,0.52506,0.37782,0.40576,0.40557,0.44397,0.47728,0.47269,0.33815,0.35809,0.34069,0.38984,0.37157,0.32535,0.27054,0.26839,0.22306,0.24973,0.27142,0.36580,0.25325,0.22618,0.41964,0.28745,0.46986,0.26712,0.35046,0.55789,0.60694,0.27191,0.24846,0.22736,0.29858,0.31715,0.30581,0.31383,0.37352,0.32496,0.30318,0.34265,0.35486,0.37206,0.35291,0.34138,0.37831,0.39658,0.41026,0.47298,0.40215,0.30151,0.29135,0.32418,0.35105,0.35252,0.34685,0.32614,0.25471,0.25804,0.25696,0.28315,0.29575,0.40117,0.28041,0.26947,0.23078,0.26312,0.22531,0.14724,0.18398,0.19043,0.26878,0.29858,0.42198,0.46732,0.45139,0.48598,0.42032,0.33043,0.25042,0.24729,0.20586,0.25120,0.26742,0.25813,0.50894,0.54480,0.56619,0.57968,0.49780,0.49135,0.47093,0.38622,3
0.26878,0.32858,0.37704,0.34929,0.42277,0.38818,0.33053,0.43400,0.27934,0.40342,0.33346,0.34265,0.38740,0.31695,0.31959,0.28041,0.27484,0.27719,0.28461,0.20977,0.21866,0.22833,0.21495,0.23527,0.20234,0.21026,0.31607,0.53727,0.22482,0.21397,0.25765,0.19980,0.21368,0.23615,0.34001,0.34958,0.37567,0.29165,0.19932,0.16414,0.17147,0.13532,0.16502,0.22335,0.26400,0.20176,0.20801,0.22443,0.20215,0.27601,0.35203,0.33669,0.28012,0.29497,0.35134,0.31969,0.34275,0.29653,0.27377,0.33122,0.36805,0.26839,0.33581,0.31216,0.36698,0.29643,0.29516,0.46282,0.50269,0.50611,0.51255,0.48217,0.47934,0.48676,0.30620,0.37030,0.37059,0.31744,0.26742,0.26908,0.26087,0.26859,0.27611,0.27406,0.27181,0.20283,0.22697,0.26097,0.29419,0.44358,0.34998,0.30142,0.26859,0.24250,0.46058,0.56678,0.62286,0.39824,0.40616,0.44240,3
0.45745,0.47894,0.48090,0.61270,0.66966,0.63576,0.49077,0.54499,0.59101,0.51226,0.45872,0.52360,0.58447,0.61505,0.57616,0.52057,0.41788,0.53268,0.48735,0.45159,0.39033,0.36991,0.39922,0.42101,0.49976,0.50660,0.29634,0.35144,0.35652,0.35046,0.35105,0.36756,0.36610,0.38251,0.39932,0.39248,0.37802,0.35203,0.38701,0.29155,0.18319,0.25862,0.26536,0.31500,0.31070,0.26234,0.19736,0.20977,0.23058,0.20733,0.19775,0.31246,0.15213,0.43781,0.49477,0.28657,0.33620,0.23322,0.15711,0.20987,0.17333,0.20733,0.25471,0.22091,0.26830,0.27973,0.25237,0.27426,0.31089,0.32018,0.37430,0.48080,0.48715,0.61847,0.56903,0.60801,0.60821,0.56444,0.67015,0.72418,0.72750,0.61006,0.53258,0.36737,0.52662,0.49419,0.48832,0.44846,0.39384,0.43097,0.46878,0.49731,0.47318,0.39394,0.41251,0.41954,0.39013,0.36404,0.41671,0.40655,3
0.39345,0.32789,0.33112,0.32213,0.33268,0.31988,0.34939,0.33884,0.34998,0.33600,0.34822,0.34577,0.34128,0.31461,0.30005,0.58476,0.65784,0.60664,0.29067,0.29380,0.34714,0.26214,0.29624,0.29106,0.44944,0.33473,0.40205,0.41915,0.38271,0.59160,0.58564,0.48676,0.56053,0.48754,0.48236,0.50269,0.49741,0.39130,0.33620,0.31734,0.32750,0.32936,0.29311,0.28363,0.26214,0.30230,0.31207,0.30239,0.30064,0.30992,0.30708,0.30523,0.32281,0.31461,0.37030,0.35398,0.29712,0.29292,0.37323,0.39052,0.38398,0.34538,0.26556,0.33151,0.31001,0.28686,0.28227,0.25921,0.25911,0.24006,0.29878,0.29067,0.32369,0.24006,0.23879,0.21915,0.46116,0.25794,0.21495,0.20147,0.31822,0.46878,0.40918,0.32838,0.17430,0.19033,0.19844,0.16913,0.14450,0.15330,0.17059,0.24211,0.40830,0.39218,0.26488,0.46361,0.46839,0.34529,0.31724,0.46966,3
0.29292,0.27992,0.27807,0.29995,0.28002,0.25325,0.25530,0.28344,0.31549,0.30581,0.30005,0.27328,0.27738,0.28041,0.28793,0.28676,0.31216,0.29497,0.27445,0.31236,0.31021,0.40000,0.37538,0.29233,0.23908,0.22335,0.25706,0.25716,0.29428,0.27005,0.28451,0.32672,0.22482,0.27504,0.28324,0.25725,0.34734,0.35955,0.41290,0.41808,0.44348,0.42247,0.41895,0.39345,0.29682,0.17391,0.14235,0.22843,0.14929,0.31842,0.30660,0.54695,0.38876,0.23664,0.30230,0.34050,0.38261,0.40713,0.32643,0.36473,0.28950,0.31392,0.24485,0.25335,0.25335,0.24240,0.27894,0.26849,0.27816,0.27220,0.29477,0.26517,0.24494,0.24582,0.25002,0.27934,0.29849,0.28227,0.26683,0.29321,0.26312,0.27103,0.30503,0.34724,0.33718,0.37264,0.37655,0.29282,0.25276,0.25960,0.28969,0.24348,0.18349,0.22814,0.16473,0.28950,0.15613,0.21700,0.16121,0.20274,3
0.20889,0.20723,0.21094,0.20957,0.21241,0.20938,0.20645,0.20733,0.20713,0.20811,0.20977,0.20782,0.20791,0.20743,0.20987,0.20782,0.20909,0.20821,0.21045,0.20870,0.20684,0.20860,0.21016,0.20928,0.20967,0.21182,0.20762,0.20899,0.21163,0.20928,0.20918,0.21055,0.20938,0.20957,0.21153,0.21124,0.21153,0.20830,0.21143,0.21163,0.20870,0.20928,0.20909,0.20928,0.21075,0.20889,0.21114,0.20821,0.20928,0.20879,0.22316,0.80576,0.80938,0.77391,0.84895,0.83703,0.82003,0.88442,0.85159,0.88520,0.90288,0.84387,0.76492,0.74665,0.74734,0.56492,0.54245,0.62032,0.69634,0.72301,0.58759,0.42892,0.20703,0.20948,0.19853,0.19072,0.23078,0.22853,0.25950,0.23674,0.24328,0.23351,0.25559,0.24231,0.23996,0.25266,0.24377,0.22589,0.21944,0.20449,0.23664,0.24123,0.24973,0.25325,0.26497,0.25002,0.25256,0.25129,0.25325,0.25540,1
0.39893,0.40059,0.39922,0.40049,0.39941,0.40098,0.39961,0.39580,0.39580,0.39043,0.38554,0.39189,0.38935,0.38251,0.38437,0.38632,0.38319,0.38574,0.39101,0.38857,0.38857,0.37909,0.38065,0.34529,0.36668,0.38818,0.83791,0.82550,0.82658,0.84905,0.82091,0.88490,0.85647,0.83644,0.81085,0.83566,0.84055,0.84739,0.83068,0.81856,0.78886,0.77831,0.75574,0.66234,0.70200,0.48012,0.41866,0.23351,0.18241,0.30054,0.21700,0.20684,0.22071,0.16737,0.19912,0.18671,0.18779,0.18456,0.19130,0.19218,0.19805,0.20186,0.21085,0.21202,0.20498,0.20723,0.20889,0.20303,0.20313,0.20664,0.20586,0.19961,0.20528,0.20420,0.20723,0.20469,0.20694,0.20752,0.20401,0.20293,0.20557,0.20801,0.20528,0.20098,0.20176,0.20655,0.20264,0.20029,0.20156,0.19971,0.19990,0.19472,0.19990,0.19912,0.20547,0.20078,0.20117,0.20274,0.20645,0.20694,1
0.21085,0.21299,0.21016,0.21124,0.21026,0.21075,0.21094,0.20948,0.20997,0.21055,0.20889,0.20586,0.21172,0.21045,0.20850,0.20782,0.20635,0.20391,0.20518,0.20449,0.20674,0.20225,0.19951,0.18515,0.17792,0.54441,0.70034,0.57499,0.60322,0.57948,0.67748,0.69722,0.69438,0.68686,0.68813,0.65862,0.65970,0.60977,0.51637,0.48383,0.44446,0.45804,0.28188,0.31138,0.35056,0.43605,0.39971,0.39091,0.45511,0.33649,0.18740,0.21661,0.19003,0.16502,0.17714,0.19805,0.18964,0.16053,0.17548,0.19463,0.19922,0.19433,0.20029,0.20225,0.20283,0.20576,0.20107,0.20957,0.21436,0.21671,0.21348,0.21085,0.21426,0.20918,0.21456,0.21358,0.21397,0.21299,0.21378,0.21446,0.21290,0.21270,0.21270,0.21026,0.21202,0.21319,0.21124,0.21436,0.21641,0.21583,0.21514,0.21573,0.21544,0.21417,0.24172,0.24709,0.24475,0.24377,0.24094,0.24358,1
0.20909,0.72770,0.67386,0.83498,0.80987,0.84758,0.87416,0.85305,0.79355,0.76991,0.69809,0.66448,0.66888,0.71402,0.69243,0.64406,0.60713,0.62306,0.65002,0.59443,0.65804,0.54998,0.35926,0.46097,0.50708,0.55271,0.35252,0.25677,0.26155,0.17069,0.15906,0.22140,0.19844,0.21915,0.19160,0.20801,0.19648,0.19560,0.20840,0.19678,0.20088,0.28139,0.24553,0.21905,0.21593,0.21710,0.27865,0.29790,0.29057,0.28500,0.20401,0.20821,0.26605,0.28881,0.29585,0.29976,0.29663,0.29741,0.31128,0.30278,0.30024,0.29057,0.29067,0.28627,0.30503,0.30562,0.29770,0.30083,0.29692,0.28295,0.28559,0.28666,0.29311,0.29262,0.29419,0.29614,0.29292,0.28823,0.29907,0.29985,0.29976,0.29126,0.29966,0.30503,0.20469,0.16473,0.37489,0.90845,0.78603,0.77079,0.72174,0.57870,0.55564,0.24719,0.18065,0.18720,0.34978,0.12369,0.13669,0.19130,1
0.24182,0.24319,0.24319,0.24377,0.24113,0.24084,0.24143,0.24231,0.24240,0.24387,0.24377,0.24211,0.24035,0.24084,0.24260,0.24162,0.24231,0.24143,0.24113,0.24397,0.24387,0.24279,0.24533,0.24416,0.24123,0.24231,0.24231,0.24446,0.24133,0.24309,0.24358,0.24543,0.24406,0.24358,0.24563,0.24455,0.24436,0.24397,0.24485,0.24504,0.24319,0.24358,0.24338,0.24299,0.24172,0.24377,0.24201,0.24309,0.24172,0.24084,0.18876,0.50298,0.74831,0.99707,0.87797,0.89184,0.90640,0.90278,0.91910,0.87367,0.85911,0.86243,0.82364,0.85823,0.84231,0.85149,0.82658,0.79590,0.78925,0.77802,0.73063,0.50835,0.20606,0.23420,0.18359,0.25706,0.23420,0.28803,0.24748,0.27953,0.26185,0.27875,0.28070,0.30464,0.31891,0.32086,0.31285,0.29692,0.31793,0.32008,0.32057,0.31617,0.29595,0.31138,0.31080,0.30523,0.31265,0.31588,0.29780,0.30894,1
0.30943,0.31060,0.30835,0.31031,0.30904,0.31001,0.31099,0.31148,0.30777,0.30943,0.30992,0.31285,0.31197,0.31001,0.30982,0.30953,0.30992,0.30972,0.30982,0.30914,0.31119,0.31031,0.31099,0.30943,0.30982,0.30923,0.30982,0.31207,0.31109,0.31099,0.31050,0.31080,0.31324,0.31295,0.31177,0.31031,0.31099,0.28236,0.36619,0.38339,0.42609,0.31705,0.33444,0.35105,0.43136,0.54753,0.56160,0.52838,0.48363,0.39775,0.38280,0.60283,0.46976,0.52477,0.60821,0.55760,0.44954,0.41739,0.53219,0.37929,0.52027,0.72789,0.75037,0.77743,0.75388,0.76668,0.70699,0.63214,0.70728,0.79580,0.81426,0.87396,0.88158,0.87465,0.80821,0.84573,0.85667,0.86556,0.87357,0.88461,0.89350,0.88891,0.88705,0.88559,0.88266,0.88119,0.88266,0.88149,0.88080,0.87103,0.86185,0.84700,0.83019,0.77411,0.71383,0.61309,0.51715,0.93864,0.76639,0.19668,2
